id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
44691325,Sunny room for 3 with balcony and private bathroom,356758262,Cormac,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12825,-8.61198,Private room,34,1,2,05/10/2020,0.35,4,331
44693569,One Bedroom Apartment with Balcony and Street View,333683941,Mickael,PORTO,Bonfim,41.15362,-8.60019,Entire home/apt,71,1,0,,,8,365
44693654,One Bedroom Apartment with Balcony and Pool View,333683941,Mickael,PORTO,Bonfim,41.15208,-8.60209,Entire home/apt,77,1,2,12/09/2020,0.37,8,365
44693720,One Bedroom Apartment with Balcony and Sofa Bed,333683941,Mickael,PORTO,Bonfim,41.1533,-8.60184,Entire home/apt,83,1,1,03/09/2020,0.18,8,365
44693775,One Bedroom Apartment with Patio & Private Garden,333683941,Mickael,PORTO,Bonfim,41.15185,-8.60162,Private room,95,1,0,,,8,365
44693804,T2 Apartment with Balcony & Sofa Bed,333683941,Mickael,PORTO,Bonfim,41.15227,-8.60057,Entire home/apt,95,1,0,,,8,365
44693937,T2 Superior Apartment with Balcony & Street View,333683941,Mickael,PORTO,Bonfim,41.15232,-8.60045,Entire home/apt,101,1,0,,,8,364
44693975,T2 Duplex Apartment with Patio,333683941,Mickael,PORTO,Bonfim,41.1514,-8.60197,Entire home/apt,119,1,0,,,8,365
44695715,Happy Homes -2 single beds bedroom I,303447420,António,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1569,-8.62049,Private room,30,2,3,16/09/2020,0.52,4,365
44695961,Happy Homes -2 single beds bedroom II,303447420,António,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15734,-8.62016,Private room,30,2,0,,,4,365
44731790,Self contained apartment in lovely guesthouse,356758262,Cormac,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1294,-8.61111,Private room,24,1,0,,,4,365
44741634,Apartamento Jardins do Palácio de Cristal,7978308,Casa Da Bica,PORTO,Lordelo do Ouro e Massarelos,41.14893,-8.62346,Entire home/apt,58,2,5,12/10/2020,0.86,2,44
44744505,Luxurious brand new apartment in Porto,277301480,Karine,PORTO,Paranhos,41.16996,-8.61911,Entire home/apt,50,2,0,,,1,363
44749143,Cedofeita 342 Loft | CLEAN & SAFE,176187262,Patricia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15109,-8.61729,Entire home/apt,46,3,0,,,2,179
44749664,Carlos Alberto Square with Terrace-new!!,54485778,Mónica,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14896,-8.61473,Entire home/apt,60,2,3,24/10/2020,0.63,3,228
44775205,⭐️ Historic Center Apartment ⭐️,81755010,Daniella,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14994,-8.60815,Entire home/apt,38,2,2,01/10/2020,0.39,1,107
44777964,Schnabl‘s Gastzimmer,70104813,Juliana,PORTO,Bonfim,41.1523,-8.59203,Private room,29,1,0,,,2,228
44780409,Casa do Parque,12472849,Francisco,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.17306,-8.66722,Entire home/apt,450,5,0,,,1,178
44784541,The Porto Concierge - Civic Hut,362339069,David,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15505,-8.60888,Entire home/apt,35,1,17,31/12/2020,2.91,1,365
44785613,The Porto Concierge - Gaia Around The World,362340684,Domingos,VILA NOVA DE GAIA,Canidelo,41.1289,-8.63922,Entire home/apt,25,2,6,31/12/2020,1.02,1,364
44792384,Porto Windows w/ AC by central station,280564100,LovelyStay,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14974,-8.60978,Entire home/apt,40,2,11,03/01/2021,1.98,104,270
44800094,Carlos Alberto Square Duplex-new!!,54485778,Mónica,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14882,-8.61483,Entire home/apt,85,2,0,,,3,214
44905293,A Modern & Homely 3 Bedroom w/ Elevator,362816741,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16054,-8.63257,Entire home/apt,52,3,1,07/10/2020,0.23,1,0
44909387,Oporto Explorers I Typical Villa I City Center,362832332,Oporto,PORTO,Campanhã,41.15062,-8.58581,Entire home/apt,47,1,6,10/10/2020,1.14,1,319
44912216,Suite / Quarto Luxo - perto do Cais de Gaia,36987494,Alexandre,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13373,-8.62786,Private room,20,3,12,28/10/2020,2.14,2,0
44935490,porto quarto por 2 costa cabral,175032656,James,PORTO,Paranhos,41.17168,-8.58932,Private room,22,1,0,,,1,180
44944316,"Comfortable flat, cozy balcony close to Aliados Av",281649544,Paula & Rafael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15472,-8.60993,Entire home/apt,31,1,21,06/02/2021,3.75,11,311
44962110,Gorgeous Designer Apartment in the Heart of Porto,24429897,Ruso,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14963,-8.60756,Entire home/apt,40,2,3,07/09/2020,0.51,1,286
44990278,Stylish Duplex with Private Balcony in Downtown Porto,361717608,Norman Edwin,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1444,-8.61223,Entire home/apt,71,1,0,,,1,289
44999515,Town Hall Apartment,176638704,Joel,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12874,-8.60944,Entire home/apt,40,2,0,,,1,165
44999895,Serenata Boutique Rooms - Cinema Suite,10813423,Vinícius,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16213,-8.61583,Private room,55,1,3,17/09/2020,0.56,9,365
45005219,Clerigos Tower - Experience in Porto,76223539,BnBird Homes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14671,-8.61723,Entire home/apt,25,3,4,17/10/2020,0.74,35,363
45007111,3Downtown Garden Terrace Ensuite (RoofTop),625145,Manuel & Family,PORTO,Bonfim,41.15435,-8.60168,Private room,34,2,0,,,14,365
45007429,4Downtown Garden Terrace (RoofTop),625145,Manuel & Family,PORTO,Bonfim,41.1556,-8.60365,Private room,29,2,2,29/12/2020,0.38,14,365
45007519,7Downtown Garden Terrace (RoofTop),625145,Manuel & Family,PORTO,Bonfim,41.15605,-8.60223,Private room,29,2,0,,,14,365
45008018,6Downtown Garden Terrace (RoofTop),625145,Manuel & Family,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15422,-8.6035,Private room,29,2,1,15/09/2020,0.2,14,365
45009016,Delight Loft Porto • Next to Ribeira,71506208,Carolina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14448,-8.61278,Entire home/apt,36,1,15,13/01/2021,2.65,39,362
45009270,GET AN AUTENTIC HISTORIC FLAT,25966212,Elsa Pereira,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14697,-8.6033,Entire home/apt,45,2,1,14/09/2020,0.2,9,364
45011072,Casa dos Pexinhos,363304227,Nuno,VILA NOVA DE GAIA,Arcozelo,41.0489,-8.65303,Entire home/apt,70,5,0,,,1,299
45011925,Trendy Space in Porto • Next to Ribeira,71506208,Carolina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14328,-8.61303,Entire home/apt,36,1,15,23/01/2021,3.06,39,363
45013986,Stylish Modern City Center Apartment with Patio,363315426,Roy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15136,-8.61388,Entire home/apt,52,2,1,02/11/2020,0.29,2,245
45014744,I LOVE TORRINHA - F,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15339,-8.61892,Entire home/apt,35,2,1,31/10/2020,0.28,38,365
45051338,The Porto Concierge - Guitar & Woods,363467069,Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14543,-8.60394,Entire home/apt,20,2,7,26/11/2020,1.31,1,0
45052623,The Porto Concierge - Bourse Maison,363478337,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14357,-8.61581,Entire home/apt,28,2,16,10/01/2021,2.79,2,364
45053686,The Porto Concierge - Bourse Atelier,363478337,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14391,-8.61592,Entire home/apt,20,2,13,23/11/2020,2.28,2,364
45057130,Serenata Boutique Rooms - Literature Suite,10813423,Vinícius,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16171,-8.61793,Private room,45,1,2,13/09/2020,0.37,9,365
45057673,Serenata Boutique Rooms - Vineyard Suite,10813423,Vinícius,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1624,-8.61639,Private room,60,1,0,,,9,365
45058876,Serenata Boutique Rooms - Sports & Leisure Suites,10813423,Vinícius,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16207,-8.61603,Private room,90,1,0,,,9,365
45060820,Apartamento T2 no Porto,348799753,Vidor,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16406,-8.62296,Entire home/apt,50,2,0,,,2,166
45061280,Guest H4U - Povoa Relax,5639436,Isa,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.37759,-8.75349,Entire home/apt,69,3,0,,,21,299
45062058,Charming Ribeira Apartment,363611395,Oporto Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13995,-8.61666,Entire home/apt,39,1,5,21/01/2021,0.93,2,362
45064425,Loft Douro View,363611395,Oporto Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14111,-8.61754,Entire home/apt,39,1,5,15/01/2021,0.89,2,354
45064557,Mello Beach House,108559367,Teresa E Inês,VILA DO CONDE,Labruge,41.27404,-8.72517,Entire home/apt,144,2,2,12/10/2020,0.35,3,236
45065108,Pure - Moinho de Vento Studios,280564100,LovelyStay,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14739,-8.61576,Entire home/apt,31,2,1,02/09/2020,0.18,104,0
45065766,Apartamentos Jardim do Morro 1,363657279,Momento,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13497,-8.60667,Entire home/apt,99,1,1,14/10/2020,0.24,4,365
45065983,Schnabl´s Guest Home,70104813,Juliana,PORTO,Campanhã,41.15296,-8.59089,Private room,22,1,0,,,2,228
45067131,City & the beach - lovely bedroom w/king bed,6850932,Natacha,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15853,-8.67148,Private room,60,6,2,19/12/2020,0.41,5,89
45067767,Casa da Vila - Arouca,363682816,Valter,AROUCA,Arouca e Burgo,40.92622,-8.24867,Entire home/apt,170,2,1,18/10/2020,0.25,1,360
45070927,Apartamentos Jardim do Morro 5,363657279,Momento,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13676,-8.60755,Entire home/apt,120,1,0,,,4,228
45072366,Apartamentos Jardim do Morro  4,363657279,Momento,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13585,-8.60804,Entire home/apt,99,1,0,,,4,365
45072400,Hospedaria Porto quarto 1,350907157,João,PORTO,Campanhã,41.1507,-8.58593,Private room,30,1,1,21/09/2020,0.2,8,0
45073043,Hospedaria Porto quarto 2,350907157,João,PORTO,Campanhã,41.15018,-8.58641,Private room,35,1,0,,,8,180
45073100,Hospedaria Porto quarto 3,350907157,João,PORTO,Campanhã,41.15139,-8.58674,Private room,25,1,2,11/10/2020,0.43,8,180
45073177,Hospedaria Porto quarto 4,350907157,João,PORTO,Campanhã,41.15181,-8.58514,Private room,25,1,0,,,8,180
45073253,Hospedaria Porto quarto 5,350907157,João,PORTO,Campanhã,41.15153,-8.5865,Private room,25,1,0,,,8,180
45073298,Hospedaria Porto quarto 6,350907157,João,PORTO,Campanhã,41.14987,-8.58689,Private room,40,1,0,,,8,180
45073349,Hospedaria Porto quarto 7,350907157,João,PORTO,Campanhã,41.14886,-8.58534,Private room,25,1,0,,,8,180
45073377,Hospedaria Porto quarto 8,350907157,João,PORTO,Campanhã,41.14918,-8.5868,Private room,25,1,0,,,8,180
45075915,Apartamento T0 com 40 m2 equipado com kitchenette,363645552,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14406,-8.62066,Private room,45,6,0,,,1,40
45076583,Douro River views - Infante D. Henrique apartment,245989121,Isabel & Igor,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14208,-8.61602,Entire home/apt,83,2,11,29/12/2020,2.16,3,166
45076971,BOUTIQUE Rentals- THE RIBEIRA***** Apt great views,185835,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14358,-8.61488,Entire home/apt,109,1,1,24/10/2020,0.27,16,364
45082565,Bruno's Wine House,213509729,Bruno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13115,-8.61076,Entire home/apt,69,2,1,30/09/2020,0.22,2,343
45083799,Quarto Norte,168609910,Ines,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38837,-8.76635,Private room,50,1,0,,,4,302
45089755,Diplomata Studio,174241970,Ines,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14859,-8.61503,Entire home/apt,30,1,1,08/11/2020,0.3,2,361
45090729,Aurora Street,199711890,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15339,-8.60731,Entire home/apt,35,2,1,31/08/2020,0.18,3,365
45098587,Historic house in a lovely square at city center,281649544,Paula & Rafael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1527,-8.60804,Entire home/apt,25,1,16,10/01/2021,2.89,11,349
45100248,NEW!Central w/ sunny terrace - 9 min walk Trindade,192739665,Jéssica,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15389,-8.61398,Entire home/apt,52,2,1,03/11/2020,0.29,15,364
45109993,The Porto Concierge - Back to Heyday,235438978,The Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15511,-8.60609,Entire home/apt,22,2,17,07/02/2021,3.23,54,356
45115802,Quarto Sul,168609910,Ines,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38609,-8.76621,Private room,50,1,0,,,4,302
45117789,Shared room I,287808974,Ermanes,PORTO,Paranhos,41.16424,-8.60187,Private room,15,1,8,22/11/2020,1.49,3,1
45119007,Hut C @ Paraiso 331,2562265,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15792,-8.61,Entire home/apt,29,1,25,05/02/2021,4.49,6,303
45131319,Hut D @ Paraiso 331,2562265,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15784,-8.61041,Entire home/apt,35,1,23,12/02/2021,4.21,6,314
45131633,Cosmopolitan House Downtown Porto,92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15384,-8.61524,Entire home/apt,36,2,4,15/01/2021,0.92,13,180
45131845,DownTown SuiteRoom1 in GardenTerrace,175110695,Sublime,PORTO,Bonfim,41.15531,-8.60363,Private room,29,2,0,,,5,365
45132313,DownTown SuiteRoom2 in GardenTerrace,175110695,Sublime,PORTO,Bonfim,41.15671,-8.60321,Private room,29,2,0,,,5,89
45132762,Souto Apartments - White,364473308,Souto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14368,-8.61207,Entire home/apt,75,2,0,,,4,339
45133522,Flores Flat - best location in town,54040900,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14433,-8.61281,Entire home/apt,58,2,1,19/01/2021,1,16,357
45140113,"Flat4U⭐ ⭐ ⭐⭐ ⭐
Deluxe apartment / Sky apartement",61800215,Diana,PAREDES,Paredes,41.20037,-8.34188,Entire home/apt,35,2,3,17/10/2020,0.67,1,334
45153795,NorteSoul Mouzinho w/Jacuzzi - Ap05,25997344,Hildebrando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14413,-8.61373,Entire home/apt,93,2,6,04/01/2021,1.11,15,264
45154856,Stunning Metro Apartment @ Quinta das Corgas by LovelyStay,280564100,LovelyStay,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11353,-8.60619,Entire home/apt,88,2,3,08/01/2021,0.65,104,225
45167994,Centre historique Povoa de Varzim - Maison,133462479,Sonia,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38135,-8.75583,Entire home/apt,89,3,0,,,1,309
45168099,Beach & Walkways GuestHouse,364782402,Sara,VILA DO CONDE,Árvore,41.33039,-8.73581,Entire home/apt,48,1,10,20/11/2020,1.83,1,285
45169359,Andar-moradia no centro histórico de Vila do Conde,23262814,Cool Home,VILA DO CONDE,Vila do Conde,41.34848,-8.7437,Entire home/apt,122,1,1,09/10/2020,0.23,2,365
45171585,Modern Designer Apartment with Terrace City Center,363315426,Roy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15055,-8.61373,Entire home/apt,40,2,7,01/01/2021,1.3,2,289
45173901,I LOVE TORRINHA - G,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15193,-8.61897,Entire home/apt,35,2,0,,,38,365
45174654,I LOVE TORRINHA - H,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15324,-8.62052,Entire home/apt,35,2,0,,,38,365
45175047,I LOVE TORRINHA - I,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15163,-8.61904,Entire home/apt,35,2,0,,,38,1
45176047,AMY PORTO,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15098,-8.61283,Entire home/apt,35,2,3,11/10/2020,0.55,38,328
45184002,Porto Cozy Flat,3953109,Feels Like Home,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17958,-8.68481,Entire home/apt,60,1,0,,,74,27
45185631,"Beach town rooms, on ""Camino de Santiago""",68968456,Filipe,VILA DO CONDE,Árvore,41.33367,-8.72649,Private room,13,1,4,29/12/2020,0.8,1,178
45187113,DownTown SuiteRoom3 in GardenTerrace,175110695,Sublime,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15348,-8.60443,Private room,29,2,0,,,5,365
45188791,Picturesque  Holiday Home,53608227,Raquel,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.39258,-8.72392,Entire home/apt,40,2,4,31/01/2021,0.77,1,356
45191940,NorteSoul Mouzinho - Ap02,25997344,Hildebrando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14315,-8.61304,Entire home/apt,100,2,6,05/10/2020,1.11,15,242
45197374,Cute Home with Patio...,68848860,Maria Manuel,PORTO,Ramalde,41.16183,-8.63558,Entire home/apt,24,30,0,,,2,44
45199966,Luxury apartment near Casa da Música,311173318,Marco Antonio,PORTO,Lordelo do Ouro e Massarelos,41.15741,-8.64463,Entire home/apt,65,2,0,,,1,89
45201841,Great room - University and Douro River,42686236,Sara,PORTO,Lordelo do Ouro e Massarelos,41.14976,-8.65094,Private room,25,3,0,,,3,364
45202330,Quinta da Casa Nova,60587986,Ana,SANTO TIRSO,Vila Nova do Campo,41.3498,-8.35702,Entire home/apt,266,2,0,,,1,243
45203303,Loft 42 ⭐️ 🎥 🍿 - Cozy & Central!,205776921,Ana & Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14429,-8.6018,Entire home/apt,25,1,5,01/01/2021,1.12,10,180
45204269,Casa da Costa -1 room- exclusive use of the house,360993849,Natacha,VILA DO CONDE,Vila do Conde,41.35485,-8.74367,Entire home/apt,100,1,2,25/09/2020,0.37,4,319
45204730,Porto Centre-Ville Historic,296527321,Brunno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16308,-8.61784,Entire home/apt,60,2,0,,,3,44
45205421,Porto Centre-Ville Unique,296527321,Brunno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16274,-8.61625,Entire home/apt,60,2,1,13/09/2020,0.19,3,44
45231617,☆NEW☆ Burgos 21: Private Suite with Free Parking,339361342,Gonçalo,PORTO,Ramalde,41.16865,-8.62629,Private room,31,2,1,27/11/2020,0.37,4,187
45231767,Villa Mouzinho Apartments & Suites- M. de Oliveira,365398020,Villa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14306,-8.61168,Entire home/apt,25,30,0,,,4,349
45233516,Apartment with shared garden,10364726,Manor House Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14094,-8.61217,Entire home/apt,110,2,13,09/11/2020,2.62,7,197
45234334,Street Flores Garden View - BEST Location,360938733,Márcia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14484,-8.61381,Entire home/apt,40,3,0,,,2,200
45262628,Morar Apartments Apartamento Tipo Studio,277797531,Próxima Temporada,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14622,-8.61331,Entire home/apt,60,1,0,,,4,355
45264926,APOSENTUS - Cordoaria Boutique Studio,179432438,Aposentus,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14647,-8.61631,Entire home/apt,75,2,0,,,34,364
45266750,3bedrooms with private bathroom with riverview,42480961,Marlene,PORTO,Lordelo do Ouro e Massarelos,41.14679,-8.62992,Private room,70,180,0,,,4,365
45268676,FountainHouse com piscina e sala de jogos,365382593,Felisbela,VILA NOVA DE GAIA,Grijó e Sermonde,41.03274,-8.60345,Entire home/apt,138,3,1,13/09/2020,0.19,1,90
45270999,Casa dos Pinheiros 109 - private pool & spa,365794888,Tiago,PORTO,Ramalde,41.17687,-8.64607,Entire home/apt,146,1,7,31/01/2021,1.51,1,274
45272801,Villa Mouzinho Apartments & Suites - A. Garrett,365398020,Villa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14313,-8.61216,Entire home/apt,24,30,0,,,4,269
45273107,Villa Mouzinho Apartments & Suites - N. Nasoni,365398020,Villa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14441,-8.61358,Entire home/apt,25,30,0,,,4,364
45283391,HM - Sta Catarina Charming Apartment,47191303,Home Me,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14845,-8.60527,Entire home/apt,58,1,0,,,31,201
45283723,Padrão apartment by the center,365946278,Padrão,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14804,-8.60217,Entire home/apt,50,90,0,,,1,2
45284081,Carmelitas Residence,242891170,Raquel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14461,-8.61262,Entire home/apt,70,1,0,,,1,365
45288457,BOUTIQUE Rentals- ATTICO Luxury Design-Ocean views,185835,Joana,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15215,-8.67703,Entire home/apt,101,3,1,07/12/2020,0.43,16,287
45294096,Fashion House Downtown Porto,92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14521,-8.60533,Entire home/apt,36,2,4,02/01/2021,0.97,13,175
45294803,"Sweet Home Clerigos ""City View""",366064511,Regina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14616,-8.61352,Entire home/apt,36,2,37,01/02/2021,7.16,4,253
45295472,"Quarto Privado, Cidade da Maia, Porto",54969502,Carla,MAIA,Cidade da Maia,41.23169,-8.61309,Private room,22,1,6,07/01/2021,1.16,2,0
45299029,NEW Urban Retreat- ApartHotel Luxury inc Breakfast,4183642,Susan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15266,-8.61241,Entire home/apt,142,1,2,01/01/2021,0.48,2,327
45299680,Cozy Room Ribeira Riverview 1,23953214,Cristiano,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14278,-8.615,Private room,35,2,0,,,6,312
45307241,Suite Vista Terra em Hotel Familiar,102231576,Joana,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15295,-8.67792,Private room,50,1,0,,,2,364
45309797,Spacious Modern House,330160064,Nuno,PORTO,Paranhos,41.1622,-8.6041,Entire home/apt,95,2,1,28/12/2020,0.61,1,89
45311012,MPB 2,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16191,-8.6234,Private room,12,14,1,22/10/2020,0.26,9,181
45314922,Barco Luxuryborder,57848873,Ricardo,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18639,-8.70664,Entire home/apt,150,2,0,,,1,0
45315540,Art District - Rock Apartment - Clean & Safe,69861177,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14971,-8.61984,Entire home/apt,60,2,3,31/10/2020,0.64,2,45
45321256,Capacious Design Room 2 in Downtown Porto,354025501,Oliver,PORTO,Bonfim,41.14332,-8.59734,Entire home/apt,29,1,0,,,4,320
45323899,Oporto City View - Bonjardim Duplex,51447621,Cityview,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15025,-8.61012,Entire home/apt,65,2,0,,,15,312
45324499,Oporto City View - Bonjardim Studio 1,51447621,Cityview,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14909,-8.60879,Entire home/apt,50,2,0,,,15,328
45325117,GR Suites - Twin Superior Garden View Room - Nº5,366360418,G|R,PORTO,Bonfim,41.15931,-8.60146,Private room,55,1,1,10/01/2021,0.81,7,1
45325902,Cozy Bright Duplex w/ Terrace & Pool by Host Wise,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13314,-8.61197,Entire home/apt,41,2,3,07/12/2020,0.61,124,329
45326633,Unique apartment with a gorgeous exclusive garden,281649544,Paula & Rafael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15837,-8.61007,Entire home/apt,35,1,27,10/02/2021,5.16,11,296
45326681,Cozy Room Ribeira Riverview 2,23953214,Cristiano,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14291,-8.61318,Private room,35,2,0,,,6,312
45327045,Restful 1 Bedroom Apartment/Hosted by IHSAN&OSSI,366384284,Ihsan Sahap,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14875,-8.61934,Entire home/apt,67,2,0,,,1,0
